worker_id,month,total_days_worked,total_hours_worked
2279,Feb,22,154
2279,Mar,26,208
2279,Apr,25,225
2279,May,21,189
2280,Feb,23,184
2280,Mar,25,150
2280,Apr,24,216
2280,May,20,180
2281,Feb,22,198
2281,Mar,21,126
2281,Apr,21,168
2281,May,21,189
2282,Feb,26,182
2282,Mar,24,168
2282,Apr,23,207
2282,May,20,120
2283,Feb,23,184
2283,Mar,25,175
2283,Apr,21,126
2283,May,25,225
2284,Feb,26,234
2284,Mar,26,182
2284,Apr,26,234
2284,May,21,147
2285,Feb,20,180
2285,Mar,21,147
2285,Apr,21,126
2285,May,22,198
2286,Feb,23,184
2286,Mar,25,175
2286,Apr,26,182
2286,May,24,168
2287,Feb,24,144
2287,Mar,23,207
2287,Apr,23,138
2287,May,23,207
2288,Feb,21,189
2288,Mar,20,140
2288,Apr,22,198
2288,May,24,216
2289,Feb,24,192
2289,Mar,24,216
2289,Apr,20,140
2289,May,20,120
2290,Feb,24,168
2290,Mar,23,207
2290,Apr,25,150
2290,May,25,150
2291,Feb,21,189
2291,Mar,24,144
2291,Apr,26,156
2291,May,24,168
2292,Feb,23,138
2292,Mar,21,189
2292,Apr,24,168
2292,May,22,132
2293,Feb,22,154
2293,Mar,25,175
2293,Apr,25,175
2293,May,25,225
2294,Feb,24,216
2294,Mar,20,120
2294,Apr,22,176
2294,May,21,147
2295,Feb,26,208
2295,Mar,21,168
2295,Apr,20,160
2295,May,24,144
2296,Feb,22,198
2296,Mar,23,138
2296,Apr,22,198
2296,May,24,144
2297,Feb,24,144
2297,Mar,21,189
2297,Apr,20,120
2297,May,25,225
2298,Feb,25,200
2298,Mar,23,184
2298,Apr,26,156
2298,May,24,168
2299,Feb,20,180
2299,Mar,26,156
2299,Apr,20,140
2299,May,22,198
2300,Feb,25,175
2300,Mar,26,182
2300,Apr,23,207
2300,May,25,175
2301,Feb,20,180
2301,Mar,24,144
2301,Apr,26,156
2301,May,22,176
2302,Feb,23,138
2302,Mar,22,154
2302,Apr,20,140
2302,May,20,160
2303,Feb,21,126
2303,Mar,22,176
2303,Apr,23,161
2303,May,21,168
2304,Feb,21,168
2304,Mar,21,189
2304,Apr,21,189
2304,May,21,189
2305,Feb,25,200
2305,Mar,24,192
2305,Apr,20,140
2305,May,23,207
2306,Feb,25,200
2306,Mar,20,180
2306,Apr,22,132
2306,May,21,168
2307,Feb,26,182
2307,Mar,21,189
2307,Apr,20,120
2307,May,23,207
2308,Feb,22,132
2308,Mar,20,180
2308,Apr,22,154
2308,May,24,192
2309,Feb,20,140
2309,Mar,23,207
2309,Apr,20,160
2309,May,22,154
2310,Feb,24,216
2310,Mar,21,168
2310,Apr,23,184
2310,May,20,140
2311,Feb,21,147
2311,Mar,23,161
2311,Apr,22,154
2311,May,22,176
2312,Feb,21,126
2312,Mar,26,156
2312,Apr,25,200
2312,May,23,161
2313,Feb,22,132
2313,Mar,21,147
2313,Apr,21,168
2313,May,23,184
2314,Feb,23,138
2314,Mar,23,184
2314,Apr,22,198
2314,May,25,150
2315,Feb,25,200
2315,Mar,22,176
2315,Apr,24,144
2315,May,20,140
2316,Feb,20,160
2316,Mar,26,156
2316,Apr,23,138
2316,May,21,189
2317,Feb,26,182
2317,Mar,26,156
2317,Apr,26,234
2317,May,26,182
2318,Feb,22,132
2318,Mar,21,126
2318,Apr,25,150
2318,May,20,180
2319,Feb,22,176
2319,Mar,24,168
2319,Apr,20,120
2319,May,26,182
2320,Feb,23,184
2320,Mar,22,154
2320,Apr,23,138
2320,May,25,225
2321,Feb,21,168
2321,Mar,24,192
2321,Apr,21,168
2321,May,25,225
2322,Feb,26,182
2322,Mar,23,184
2322,Apr,22,176
2322,May,26,208
2323,Feb,26,182
2323,Mar,24,144
2323,Apr,22,198
2323,May,24,192
2324,Feb,24,144
2324,Mar,25,150
2324,Apr,20,120
2324,May,24,168
2325,Feb,20,180
2325,Mar,21,126
2325,Apr,21,168
2325,May,22,176
2326,Feb,22,176
2326,Mar,21,126
2326,Apr,22,198
2326,May,22,132
2327,Feb,26,208
2327,Mar,21,147
2327,Apr,25,200
2327,May,24,216
2328,Feb,23,138
2328,Mar,26,234
2328,Apr,20,180
2328,May,23,207
2329,Feb,24,168
2329,Mar,24,192
2329,Apr,21,168
2329,May,20,120
2330,Feb,26,156
2330,Mar,25,200
2330,Apr,26,156
2330,May,26,156
2331,Feb,26,182
2331,Mar,25,150
2331,Apr,26,208
2331,May,23,161
2332,Feb,24,192
2332,Mar,26,182
2332,Apr,26,234
2332,May,22,176
2333,Feb,23,207
2333,Mar,20,120
2333,Apr,22,132
2333,May,23,138
2334,Feb,26,234
2334,Mar,24,216
2334,Apr,22,154
2334,May,23,161
2335,Feb,26,182
2335,Mar,21,168
2335,Apr,26,234
2335,May,26,208
2336,Feb,22,154
2336,Mar,24,168
2336,Apr,21,126
2336,May,20,180
2337,Feb,23,161
2337,Mar,25,175
2337,Apr,26,182
2337,May,25,175
2338,Feb,21,168
2338,Mar,20,120
2338,Apr,22,132
2338,May,24,192
2339,Feb,20,180
2339,Mar,22,176
2339,Apr,24,168
2339,May,26,208
2340,Feb,26,156
2340,Mar,24,144
2340,Apr,25,175
2340,May,26,156
2341,Feb,24,168
2341,Mar,20,160
2341,Apr,23,184
2341,May,23,161
2342,Feb,20,180
2342,Mar,25,200
2342,Apr,23,207
2342,May,24,216
2343,Feb,24,216
2343,Mar,22,198
2343,Apr,20,180
2343,May,26,182
2344,Feb,21,126
2344,Mar,21,126
2344,Apr,26,182
2344,May,21,189
2345,Feb,26,182
2345,Mar,25,150
2345,Apr,26,234
2345,May,24,192
2346,Feb,25,225
2346,Mar,21,168
2346,Apr,25,150
2346,May,21,126
2347,Feb,23,184
2347,Mar,22,132
2347,Apr,26,208
2347,May,24,144
2348,Feb,24,192
2348,Mar,26,208
2348,Apr,23,184
2348,May,24,192
2349,Feb,21,168
2349,Mar,25,175
2349,Apr,25,225
2349,May,21,147
2350,Feb,21,168
2350,Mar,21,189
2350,Apr,22,198
2350,May,20,120
2351,Feb,23,161
2351,Mar,23,161
2351,Apr,22,176
2351,May,24,144
2352,Feb,22,198
2352,Mar,22,132
2352,Apr,23,207
2352,May,26,156
2353,Feb,26,208
2353,Mar,20,120
2353,Apr,25,225
2353,May,22,132
2354,Feb,24,144
2354,Mar,22,154
2354,Apr,21,168
2354,May,22,132
2355,Feb,25,200
2355,Mar,26,234
2355,Apr,24,144
2355,May,21,126
2356,Feb,20,140
2356,Mar,25,175
2356,Apr,21,168
2356,May,25,225
2357,Feb,22,154
2357,Mar,25,225
2357,Apr,20,180
2357,May,22,132
2358,Feb,24,216
2358,Mar,20,180
2358,Apr,22,132
2358,May,24,192
2359,Feb,26,156
2359,Mar,21,147
2359,Apr,22,198
2359,May,25,200
2360,Feb,20,180
2360,Mar,24,192
2360,Apr,22,176
2360,May,20,160
2361,Feb,21,147
2361,Mar,22,198
2361,Apr,25,225
2361,May,24,216
2362,Feb,21,189
2362,Mar,26,182
2362,Apr,21,168
2362,May,26,208
2363,Feb,20,140
2363,Mar,23,138
2363,Apr,24,144
2363,May,22,198
2364,Feb,22,132
2364,Mar,20,140
2364,Apr,24,216
2364,May,22,132
2365,Feb,26,156
2365,Mar,25,225
2365,Apr,21,126
2365,May,23,207
2366,Feb,21,126
2366,Mar,24,216
2366,Apr,24,168
2366,May,26,234
2367,Feb,23,184
2367,Mar,21,168
2367,Apr,24,192
2367,May,24,144
2368,Feb,24,144
2368,Mar,22,198
2368,Apr,21,126
2368,May,25,150
2369,Feb,22,198
2369,Mar,25,200
2369,Apr,21,126
2369,May,24,168
2370,Feb,26,208
2370,Mar,25,200
2370,Apr,20,120
2370,May,20,160
2371,Feb,20,140
2371,Mar,23,161
2371,Apr,22,198
2371,May,23,161
2372,Feb,22,154
2372,Mar,23,138
2372,Apr,25,225
2372,May,22,198
2373,Feb,25,200
2373,Mar,26,156
2373,Apr,21,147
2373,May,24,192
2374,Feb,25,225
2374,Mar,25,150
2374,Apr,23,161
2374,May,20,140
2375,Feb,26,208
2375,Mar,25,200
2375,Apr,20,120
2375,May,24,144
2376,Feb,25,175
2376,Mar,21,168
2376,Apr,25,225
2376,May,20,140
2377,Feb,26,234
2377,Mar,20,180
2377,Apr,24,216
2377,May,23,184
2378,Feb,21,126
2378,Mar,24,144
2378,Apr,22,132
2378,May,26,208
2379,Feb,25,225
2379,Mar,21,189
2379,Apr,26,156
2379,May,26,208
2380,Feb,21,126
2380,Mar,26,156
2380,Apr,22,198
2380,May,26,234
2381,Feb,20,120
2381,Mar,20,140
2381,Apr,25,200
2381,May,22,176
2382,Feb,23,207
2382,Mar,23,207
2382,Apr,22,132
2382,May,26,234
2383,Feb,26,234
2383,Mar,24,192
2383,Apr,24,144
2383,May,20,120
2384,Feb,24,144
2384,Mar,20,120
2384,Apr,26,208
2384,May,22,176
2385,Feb,22,198
2385,Mar,20,140
2385,Apr,22,132
2385,May,24,144
2386,Feb,21,168
2386,Mar,23,207
2386,Apr,22,154
2386,May,24,192
2387,Feb,20,180
2387,Mar,21,189
2387,Apr,20,180
2387,May,20,160
2388,Feb,23,184
2388,Mar,20,160
2388,Apr,22,176
2388,May,21,126
2389,Feb,22,198
2389,Mar,20,180
2389,Apr,23,138
2389,May,22,132
2390,Feb,23,207
2390,Mar,25,200
2390,Apr,23,161
2390,May,21,126
2391,Feb,24,144
2391,Mar,20,140
2391,Apr,26,234
2391,May,21,168
2392,Feb,21,126
2392,Mar,26,182
2392,Apr,22,132
2392,May,20,120
2393,Feb,26,234
2393,Mar,24,192
2393,Apr,25,150
2393,May,25,200
2394,Feb,22,132
2394,Mar,21,189
2394,Apr,20,180
2394,May,25,225
2395,Feb,22,154
2395,Mar,23,161
2395,Apr,20,160
2395,May,22,198
2396,Feb,26,156
2396,Mar,26,208
2396,Apr,20,160
2396,May,24,216
2397,Feb,25,225
2397,Mar,25,150
2397,Apr,22,176
2397,May,23,207
2398,Feb,23,207
2398,Mar,25,150
2398,Apr,22,132
2398,May,24,216
2399,Feb,22,132
2399,Mar,20,180
2399,Apr,22,176
2399,May,22,176
2400,Feb,20,160
2400,Mar,20,120
2400,Apr,23,184
2400,May,22,154
2401,Feb,25,225
2401,Mar,24,216
2401,Apr,24,144
2401,May,26,156
2402,Feb,23,161
2402,Mar,23,161
2402,Apr,26,182
2402,May,22,198
2403,Feb,26,182
2403,Mar,22,132
2403,Apr,25,200
2403,May,20,120
2404,Feb,20,160
2404,Mar,21,189
2404,Apr,20,180
2404,May,22,176
2405,Feb,26,156
2405,Mar,26,208
2405,Apr,21,189
2405,May,22,154
2406,Feb,25,200
2406,Mar,20,160
2406,Apr,24,192
2406,May,24,192
2407,Feb,22,132
2407,Mar,26,156
2407,Apr,26,182
2407,May,21,189
2408,Feb,21,168
2408,Mar,24,192
2408,Apr,23,138
2408,May,23,138
2409,Feb,21,126
2409,Mar,25,150
2409,Apr,26,234
2409,May,22,198
2410,Feb,23,207
2410,Mar,25,225
2410,Apr,21,189
2410,May,26,234
2411,Feb,21,147
2411,Mar,22,154
2411,Apr,23,184
2411,May,20,160
2412,Feb,24,144
2412,Mar,21,126
2412,Apr,24,192
2412,May,22,154
2413,Feb,24,144
2413,Mar,20,180
2413,Apr,21,147
2413,May,22,154
2414,Feb,22,198
2414,Mar,23,161
2414,Apr,21,147
2414,May,22,154
2415,Feb,23,207
2415,Mar,26,208
2415,Apr,23,184
2415,May,20,180
2416,Feb,25,175
2416,Mar,26,156
2416,Apr,23,138
2416,May,26,208
2417,Feb,23,138
2417,Mar,25,200
2417,Apr,20,140
2417,May,20,160
2418,Feb,25,225
2418,Mar,22,154
2418,Apr,20,120
2418,May,23,207
2419,Feb,25,150
2419,Mar,22,176
2419,Apr,21,189
2419,May,24,216
2420,Feb,26,156
2420,Mar,26,156
2420,Apr,20,140
2420,May,22,176
2421,Feb,26,234
2421,Mar,23,184
2421,Apr,22,154
2421,May,26,156
2422,Feb,25,175
2422,Mar,21,189
2422,Apr,25,225
2422,May,20,160
2423,Feb,20,180
2423,Mar,25,150
2423,Apr,22,154
2423,May,20,120
2424,Feb,23,138
2424,Mar,25,175
2424,Apr,22,198
2424,May,22,198
2425,Feb,25,225
2425,Mar,21,168
2425,Apr,25,200
2425,May,25,150
2426,Feb,21,126
2426,Mar,24,168
2426,Apr,24,144
2426,May,25,225
2427,Feb,25,225
2427,Mar,25,225
2427,Apr,22,176
2427,May,25,150
2428,Feb,21,147
2428,Mar,25,225
2428,Apr,21,126
2428,May,26,234
2429,Feb,20,160
2429,Mar,26,156
2429,Apr,21,189
2429,May,25,150
2430,Feb,22,154
2430,Mar,22,154
2430,Apr,23,138
2430,May,23,207
2431,Feb,26,234
2431,Mar,26,182
2431,Apr,25,225
2431,May,21,189
2432,Feb,22,176
2432,Mar,25,225
2432,Apr,26,234
2432,May,20,160
2433,Feb,26,208
2433,Mar,23,184
2433,Apr,20,180
2433,May,21,189
2434,Feb,20,180
2434,Mar,26,208
2434,Apr,20,120
2434,May,21,189
2435,Feb,21,189
2435,Mar,20,180
2435,Apr,21,189
2435,May,22,176
2436,Feb,20,120
2436,Mar,22,132
2436,Apr,26,234
2436,May,21,168
2437,Feb,25,175
2437,Mar,24,192
2437,Apr,20,180
2437,May,24,192
2438,Feb,24,192
2438,Mar,23,161
2438,Apr,25,150
2438,May,24,144
2439,Feb,22,198
2439,Mar,20,160
2439,Apr,22,176
2439,May,24,168
2440,Feb,25,225
2440,Mar,20,120
2440,Apr,26,182
2440,May,23,138
2441,Feb,25,175
2441,Mar,24,216
2441,Apr,21,189
2441,May,26,156
2442,Feb,22,176
2442,Mar,22,198
2442,Apr,20,140
2442,May,20,160
2443,Feb,26,234
2443,Mar,20,160
2443,Apr,25,225
2443,May,21,189
2444,Feb,21,147
2444,Mar,21,147
2444,Apr,23,138
2444,May,22,132
2445,Feb,20,120
2445,Mar,25,200
2445,Apr,26,182
2445,May,23,138
2446,Feb,20,180
2446,Mar,21,147
2446,Apr,23,161
2446,May,24,168
2447,Feb,22,176
2447,Mar,22,132
2447,Apr,26,156
2447,May,26,156
2448,Feb,20,180
2448,Mar,21,189
2448,Apr,25,150
2448,May,26,182
2449,Feb,22,198
2449,Mar,26,182
2449,Apr,26,156
2449,May,24,192
2450,Feb,26,156
2450,Mar,25,200
2450,Apr,25,200
2450,May,22,198
2451,Feb,24,144
2451,Mar,23,184
2451,Apr,20,160
2451,May,26,234
2452,Feb,25,150
2452,Mar,21,126
2452,Apr,22,198
2452,May,21,189
2453,Feb,23,207
2453,Mar,22,132
2453,Apr,20,140
2453,May,24,168
2454,Feb,22,176
2454,Mar,23,138
2454,Apr,21,126
2454,May,25,150
2455,Feb,24,192
2455,Mar,26,156
2455,Apr,20,160
2455,May,23,184
2456,Feb,20,160
2456,Mar,25,200
2456,Apr,22,176
2456,May,26,208
2457,Feb,20,120
2457,Mar,23,138
2457,Apr,23,207
2457,May,25,175
2458,Feb,24,168
2458,Mar,22,154
2458,Apr,21,189
2458,May,26,234
2459,Feb,24,216
2459,Mar,24,192
2459,Apr,20,120
2459,May,23,207
2460,Feb,25,225
2460,Mar,23,138
2460,Apr,25,175
2460,May,23,207
2461,Feb,22,176
2461,Mar,23,161
2461,Apr,26,208
2461,May,20,120
2462,Feb,25,225
2462,Mar,23,207
2462,Apr,25,175
2462,May,25,200
2463,Feb,20,140
2463,Mar,24,216
2463,Apr,22,176
2463,May,22,176
2464,Feb,25,225
2464,Mar,26,208
2464,Apr,26,156
2464,May,21,147
2465,Feb,26,182
2465,Mar,26,234
2465,Apr,22,154
2465,May,26,208
2466,Feb,24,216
2466,Mar,22,176
2466,Apr,25,150
2466,May,22,198
2467,Feb,24,168
2467,Mar,21,147
2467,Apr,21,168
2467,May,25,225
2468,Feb,21,189
2468,Mar,24,168
2468,Apr,25,200
2468,May,26,182
2469,Feb,25,200
2469,Mar,23,138
2469,Apr,22,176
2469,May,20,140
2470,Feb,20,160
2470,Mar,24,144
2470,Apr,21,189
2470,May,26,234
2471,Feb,24,192
2471,Mar,26,156
2471,Apr,23,184
2471,May,20,140
2472,Feb,23,138
2472,Mar,22,132
2472,Apr,23,161
2472,May,20,180
2473,Feb,21,189
2473,Mar,21,147
2473,Apr,21,168
2473,May,20,180
2474,Feb,20,140
2474,Mar,22,154
2474,Apr,23,207
2474,May,22,198
2475,Feb,21,147
2475,Mar,22,198
2475,Apr,24,192
2475,May,21,126
2476,Feb,20,180
2476,Mar,26,208
2476,Apr,21,168
2476,May,24,216
2477,Feb,26,182
2477,Mar,26,234
2477,Apr,22,198
2477,May,26,156
2478,Feb,21,189
2478,Mar,22,176
2478,Apr,24,168
2478,May,23,184
2479,Feb,22,198
2479,Mar,22,154
2479,Apr,21,189
2479,May,24,192
2480,Feb,20,180
2480,Mar,26,208
2480,Apr,22,132
2480,May,26,156
2481,Feb,21,189
2481,Mar,24,216
2481,Apr,25,150
2481,May,23,161
2482,Feb,25,225
2482,Mar,25,150
2482,Apr,21,189
2482,May,21,126
2483,Feb,21,189
2483,Mar,24,216
2483,Apr,25,175
2483,May,26,156
2484,Feb,22,132
2484,Mar,25,175
2484,Apr,24,192
2484,May,26,208
2485,Feb,20,180
2485,Mar,21,189
2485,Apr,20,140
2485,May,25,200
2486,Feb,21,126
2486,Mar,24,192
2486,Apr,25,225
2486,May,21,126
2487,Feb,23,138
2487,Mar,26,208
2487,Apr,24,192
2487,May,22,198
2488,Feb,23,184
2488,Mar,24,192
2488,Apr,22,198
2488,May,21,168
2489,Feb,24,192
2489,Mar,23,184
2489,Apr,22,132
2489,May,24,216
2490,Feb,21,147
2490,Mar,25,150
2490,Apr,26,208
2490,May,22,132
2491,Feb,24,168
2491,Mar,21,126
2491,Apr,24,216
2491,May,25,225
2492,Feb,21,147
2492,Mar,21,147
2492,Apr,25,200
2492,May,22,154
2493,Feb,25,225
2493,Mar,26,208
2493,Apr,23,184
2493,May,26,182
2494,Feb,24,168
2494,Mar,24,168
2494,Apr,24,216
2494,May,25,225
2495,Feb,23,138
2495,Mar,24,216
2495,Apr,20,160
2495,May,22,198
2496,Feb,21,189
2496,Mar,22,132
2496,Apr,24,216
2496,May,23,207
2497,Feb,21,126
2497,Mar,21,189
2497,Apr,20,160
2497,May,21,189
2498,Feb,25,175
2498,Mar,24,192
2498,Apr,26,208
2498,May,21,168
2499,Feb,24,144
2499,Mar,25,175
2499,Apr,20,160
2499,May,22,176
2500,Feb,22,154
2500,Mar,22,176
2500,Apr,26,208
2500,May,23,161
2501,Feb,22,154
2501,Mar,20,120
2501,Apr,22,132
2501,May,21,189
2502,Feb,20,180
2502,Mar,24,192
2502,Apr,23,207
2502,May,21,189
2503,Feb,26,182
2503,Mar,23,138
2503,Apr,25,225
2503,May,22,176
2504,Feb,26,182
2504,Mar,21,168
2504,Apr,20,180
2504,May,25,175
2505,Feb,26,182
2505,Mar,23,161
2505,Apr,23,207
2505,May,26,182
2506,Feb,20,140
2506,Mar,22,154
2506,Apr,23,184
2506,May,20,120
2507,Feb,20,120
2507,Mar,24,168
2507,Apr,24,168
2507,May,20,160
2508,Feb,22,132
2508,Mar,21,189
2508,Apr,23,184
2508,May,23,161
2509,Feb,21,189
2509,Mar,25,225
2509,Apr,26,208
2509,May,20,180
2510,Feb,20,120
2510,Mar,23,184
2510,Apr,23,184
2510,May,22,132
2511,Feb,26,182
2511,Mar,20,160
2511,Apr,26,234
2511,May,26,156
2512,Feb,21,147
2512,Mar,21,189
2512,Apr,25,200
2512,May,25,150
2513,Feb,22,198
2513,Mar,24,144
2513,Apr,23,184
2513,May,20,120
2514,Feb,22,154
2514,Mar,20,160
2514,Apr,22,176
2514,May,24,192
2515,Feb,25,175
2515,Mar,22,176
2515,Apr,23,207
2515,May,20,180
2516,Feb,25,150
2516,Mar,21,189
2516,Apr,23,184
2516,May,20,140
2517,Feb,23,138
2517,Mar,22,176
2517,Apr,23,161
2517,May,23,184
2518,Feb,23,184
2518,Mar,24,144
2518,Apr,21,126
2518,May,24,192
2519,Feb,20,160
2519,Mar,25,175
2519,Apr,20,180
2519,May,25,200
2520,Feb,22,198
2520,Mar,20,140
2520,Apr,25,225
2520,May,25,175
2521,Feb,25,200
2521,Mar,21,126
2521,Apr,25,225
2521,May,24,144
2522,Feb,24,144
2522,Mar,23,161
2522,Apr,25,225
2522,May,22,176
2523,Feb,21,147
2523,Mar,26,156
2523,Apr,21,126
2523,May,23,161
2524,Feb,22,132
2524,Mar,24,192
2524,Apr,20,120
2524,May,20,140
2525,Feb,24,168
2525,Mar,23,207
2525,Apr,26,208
2525,May,23,184
2526,Feb,20,140
2526,Mar,20,160
2526,Apr,25,200
2526,May,24,192
2527,Feb,22,154
2527,Mar,25,225
2527,Apr,24,144
2527,May,26,182
2528,Feb,26,208
2528,Mar,26,234
2528,Apr,26,156
2528,May,22,132
2529,Feb,23,207
2529,Mar,26,182
2529,Apr,21,147
2529,May,20,120
2530,Feb,24,144
2530,Mar,20,160
2530,Apr,21,189
2530,May,20,160
2531,Feb,20,140
2531,Mar,23,138
2531,Apr,23,138
2531,May,26,234
2532,Feb,22,132
2532,Mar,22,132
2532,Apr,24,192
2532,May,23,184
2533,Feb,25,150
2533,Mar,26,208
2533,Apr,23,138
2533,May,20,140
2534,Feb,26,208
2534,Mar,24,216
2534,Apr,23,138
2534,May,25,150
2535,Feb,23,161
2535,Mar,21,147
2535,Apr,24,192
2535,May,24,144
2536,Feb,24,192
2536,Mar,24,144
2536,Apr,21,189
2536,May,20,160
2537,Feb,22,154
2537,Mar,26,182
2537,Apr,20,160
2537,May,26,182
2538,Feb,25,175
2538,Mar,24,192
2538,Apr,26,208
2538,May,25,150
2539,Feb,26,234
2539,Mar,23,184
2539,Apr,20,120
2539,May,21,168
2540,Feb,23,161
2540,Mar,26,234
2540,Apr,26,208
2540,May,21,189
2541,Feb,25,225
2541,Mar,21,189
2541,Apr,22,176
2541,May,26,182
2542,Feb,25,200
2542,Mar,20,180
2542,Apr,20,160
2542,May,20,140
2543,Feb,21,147
2543,Mar,21,189
2543,Apr,24,168
2543,May,24,216
2544,Feb,21,168
2544,Mar,25,150
2544,Apr,21,168
2544,May,20,180
2545,Feb,24,192
2545,Mar,22,198
2545,Apr,23,138
2545,May,25,225
2546,Feb,21,168
2546,Mar,26,208
2546,Apr,24,168
2546,May,20,120
2547,Feb,24,168
2547,Mar,23,161
2547,Apr,26,208
2547,May,26,208
2548,Feb,20,120
2548,Mar,21,168
2548,Apr,20,160
2548,May,25,200
2549,Feb,25,150
2549,Mar,20,120
2549,Apr,20,160
2549,May,23,184
2550,Feb,22,176
2550,Mar,26,156
2550,Apr,24,192
2550,May,21,189
2551,Feb,22,154
2551,Mar,23,161
2551,Apr,23,138
2551,May,23,207
2552,Feb,22,132
2552,Mar,20,120
2552,Apr,25,225
2552,May,21,189
2553,Feb,20,180
2553,Mar,21,189
2553,Apr,26,208
2553,May,23,184
2554,Feb,20,120
2554,Mar,22,132
2554,Apr,21,147
2554,May,24,216
2555,Feb,21,126
2555,Mar,23,138
2555,Apr,24,192
2555,May,25,225
2556,Feb,24,192
2556,Mar,20,180
2556,Apr,24,168
2556,May,20,160
2557,Feb,21,168
2557,Mar,22,198
2557,Apr,24,144
2557,May,22,132
2558,Feb,20,140
2558,Mar,24,192
2558,Apr,25,225
2558,May,24,144
2559,Feb,20,160
2559,Mar,21,189
2559,Apr,21,147
2559,May,24,168
2560,Feb,20,180
2560,Mar,26,156
2560,Apr,22,198
2560,May,21,189
2561,Feb,21,168
2561,Mar,21,126
2561,Apr,25,175
2561,May,20,180
2562,Feb,26,156
2562,Mar,23,138
2562,Apr,25,225
2562,May,23,184
2563,Feb,21,168
2563,Mar,26,234
2563,Apr,21,147
2563,May,24,192
2564,Feb,25,200
2564,Mar,25,175
2564,Apr,25,175
2564,May,22,176
2565,Feb,25,200
2565,Mar,21,147
2565,Apr,22,154
2565,May,23,161
2566,Feb,25,225
2566,Mar,25,175
2566,Apr,23,138
2566,May,23,207
2567,Feb,26,182
2567,Mar,21,168
2567,Apr,22,176
2567,May,26,182
2568,Feb,22,154
2568,Mar,23,161
2568,Apr,26,234
2568,May,22,198
2569,Feb,24,168
2569,Mar,24,144
2569,Apr,26,156
2569,May,23,138
2570,Feb,25,225
2570,Mar,23,161
2570,Apr,22,154
2570,May,23,161
2571,Feb,25,175
2571,Mar,20,140
2571,Apr,25,150
2571,May,23,207
2572,Feb,25,150
2572,Mar,24,192
2572,Apr,21,126
2572,May,21,147
2573,Feb,20,120
2573,Mar,20,140
2573,Apr,21,147
2573,May,26,234
2574,Feb,21,189
2574,Mar,26,156
2574,Apr,25,150
2574,May,23,161
2575,Feb,24,168
2575,Mar,22,132
2575,Apr,22,132
2575,May,26,208
2576,Feb,20,180
2576,Mar,22,176
2576,Apr,26,234
2576,May,23,184
2577,Feb,21,147
2577,Mar,23,161
2577,Apr,24,216
2577,May,26,208
2578,Feb,24,216
2578,Mar,26,182
2578,Apr,21,147
2578,May,25,175
2579,Feb,21,189
2579,Mar,26,182
2579,Apr,20,160
2579,May,24,144
2580,Feb,21,126
2580,Mar,21,126
2580,Apr,22,132
2580,May,21,189
2581,Feb,24,168
2581,Mar,26,208
2581,Apr,23,184
2581,May,21,168
2582,Feb,26,182
2582,Mar,26,234
2582,Apr,23,138
2582,May,21,168
2583,Feb,21,168
2583,Mar,26,156
2583,Apr,26,234
2583,May,25,225
2584,Feb,20,160
2584,Mar,26,156
2584,Apr,20,140
2584,May,26,156
2585,Feb,22,198
2585,Mar,24,216
2585,Apr,26,234
2585,May,20,120
2586,Feb,25,150
2586,Mar,26,208
2586,Apr,25,175
2586,May,26,208
2587,Feb,20,160
2587,Mar,25,225
2587,Apr,25,150
2587,May,25,225
2588,Feb,26,208
2588,Mar,25,225
2588,Apr,20,120
2588,May,23,138
2589,Feb,20,160
2589,Mar,20,140
2589,Apr,26,182
2589,May,22,176
2590,Feb,23,207
2590,Mar,25,225
2590,Apr,23,184
2590,May,26,234
2591,Feb,26,234
2591,Mar,24,144
2591,Apr,21,147
2591,May,20,120
2592,Feb,24,216
2592,Mar,20,140
2592,Apr,21,147
2592,May,25,200
2593,Feb,22,132
2593,Mar,20,160
2593,Apr,26,208
2593,May,20,140
2594,Feb,20,120
2594,Mar,26,156
2594,Apr,21,126
2594,May,26,156
2595,Feb,20,140
2595,Mar,23,138
2595,Apr,25,175
2595,May,20,180
2596,Feb,22,198
2596,Mar,23,184
2596,Apr,25,150
2596,May,26,156
2597,Feb,20,140
2597,Mar,24,144
2597,Apr,22,132
2597,May,23,207
2598,Feb,20,180
2598,Mar,21,168
2598,Apr,21,126
2598,May,22,154
2599,Feb,26,156
2599,Mar,22,176
2599,Apr,24,192
2599,May,21,147
2600,Feb,22,198
2600,Mar,26,234
2600,Apr,24,168
2600,May,23,184
2601,Feb,22,198
2601,Mar,22,132
2601,Apr,24,192
2601,May,21,189
2602,Feb,20,180
2602,Mar,21,126
2602,Apr,23,184
2602,May,25,175
2603,Feb,26,208
2603,Mar,23,184
2603,Apr,21,126
2603,May,24,192
2604,Feb,23,184
2604,Mar,21,147
2604,Apr,26,208
2604,May,21,189
2605,Feb,26,182
2605,Mar,21,189
2605,Apr,20,140
2605,May,26,208
2606,Feb,25,150
2606,Mar,23,184
2606,Apr,21,126
2606,May,20,180
2607,Feb,21,126
2607,Mar,21,189
2607,Apr,20,160
2607,May,24,144
2608,Feb,23,138
2608,Mar,26,156
2608,Apr,26,234
2608,May,20,120
2609,Feb,22,176
2609,Mar,22,176
2609,Apr,20,180
2609,May,26,182
2610,Feb,21,168
2610,Mar,24,168
2610,Apr,21,126
2610,May,26,156
2611,Feb,25,225
2611,Mar,21,126
2611,Apr,20,140
